,Product_code,Words,sentences
6394,B08HJJKDSH,battery,"if, unlike me, you care for long battery life and good display this ain't for you."
6395,B08HJJKDSH,battery,"Very very very poor performance
Good product
over the performance, it works like a charm for daily usage.heats a lot on longer usage, less battery backup, 3 hours max on high brightness.Sound is average, headphone works great as it supports Dolby Audiono comments on graphics as it has Readon graphics which is great for Gaming."
6396,B08HJJKDSH,battery,It's nice purchase but be warned of purchasing for online classes don't Volume is very low...Rest battery backup as mentioned not dat gr8.
6397,B08HJJKDSH,battery,"DON'T BUY VERY SLOW PROCESSING"", 'Very slow processing,even worst then a 2gb ramUsing this laptop from 4 months and found the system is very SLOW and the battery life is about 1-2 hours on heavy usages and around 3hrs on battery saver mode.Even got my laptop damaged but now fixed by a local service centerThey gave no warranty on physical damages."
6398,B08HJJKDSH,battery,"Games are played while laptop is plugged in, if you wanna play on battery do not expect 6hr battery life and while doing normal work etc battery life is good
I can't say anything as I used intel Pentium earlier if was super slow and switching to ryzen 5 is like a boost."
6399,B08HJJKDSH,battery,"Worst product, no battery backup although it shows a battery backup of 5 hours it hardly runs for 2 hours."
6400,B08HJJKDSH,battery,"Very slow and battery life is pathetic
VALUE FOR MONEY!"
6401,B08HJJKDSH,battery,"Good for gaming.Just an SSD is needed to speed up
Do not purchase it , if you want a good battery laptop
Battery life maximum 2:30 and all is ok
-
Not at all worth the money."
6402,B08HJJKDSH,battery,Yes the display could have been slightly better and battery life tooAnd one more suggestion if u want to get the most out of it add an nvme sad to the available slot and u will be amazed at how fast it will make your boot speeds..Now the games I have tried on this laptop1.
6403,B08HJJKDSH,battery,the only point of concern is battery backup.
6404,B08HJJKDSH,battery,Super battery backup.
6405,B08HJJKDSH,battery,"But battery problem i don't like this type of problems and for gaming is 🙂 to be a good
Link loosks cool but .. performance wise slow really disappointed.. although return window closed in 1weel only and o was in isolation..
Lenovo laptops are ok as long as they are within warranty period."
6406,B08HJJKDSH,life,"Personal experience Ryzen is way better than intelComing to laptop this is one of best you can get at this price.ProsSuper fast boot up faster processing.1TB Memory, 8GB RAM and Nice displayI have not used for hardcore gamming but I use CAD & heavy 3d graphics software which works very smoothlyNot lighting fast as dedicated pc but yes system wont make you wait for loadingI have tried Call of Duty & God of War apart from screen size I was having a play station experienceConsFirst I would like to point out battery life, it is hardly 3-4 hours."
6407,B08HJJKDSH,life,"if, unlike me, you care for long battery life and good display this ain't for you."
6408,B08HJJKDSH,life,Battery life ios not the best.
6409,B08HJJKDSH,life,"DON'T BUY VERY SLOW PROCESSING"", 'Very slow processing,even worst then a 2gb ramUsing this laptop from 4 months and found the system is very SLOW and the battery life is about 1-2 hours on heavy usages and around 3hrs on battery saver mode.Even got my laptop damaged but now fixed by a local service centerThey gave no warranty on physical damages."
6410,B08HJJKDSH,life,"Games are played while laptop is plugged in, if you wanna play on battery do not expect 6hr battery life and while doing normal work etc battery life is good
I can't say anything as I used intel Pentium earlier if was super slow and switching to ryzen 5 is like a boost."
6411,B08HJJKDSH,life,Battery life is not good And yes when I bought this ab Asus was shortlisted but I choosed this but I prefer that more.
6412,B08HJJKDSH,life,"I dont have time to run behind this, so decided to buy new one..
Good but if you add SSD it will become best
Simply superb... didn't find any issuesJust need to install ms office
The laptop volume would be lesser than a normal mobile volume..if asked they would say this model is manufactured in that way..so please be cautious..volume veryyyyyy low than a normal mobile phone
Good delivery great product
Lag problemNo gaming laptopNd system very slowBattery life so dirty
With in one month of receiving the laptop motherboard got problem and we contacted near service center and got it fixed now the windows expiry notification is displaying not sure what to do."
6413,B08HJJKDSH,life,"Received crack or defective , product , gap in Between back panel to front display panel ,too poor product , idont accept to Amazon 😡
The worst ever laptop I have ever used..Battery life is worst and sound quality is poorest ."
6414,B08HJJKDSH,life,"Very slow and battery life is pathetic
VALUE FOR MONEY!"
6415,B08HJJKDSH,life,"Good for gaming.Just an SSD is needed to speed up
Do not purchase it , if you want a good battery laptop
Battery life maximum 2:30 and all is ok
-
Not at all worth the money."
6416,B08HJJKDSH,life,Yes the display could have been slightly better and battery life tooAnd one more suggestion if u want to get the most out of it add an nvme sad to the available slot and u will be amazed at how fast it will make your boot speeds..Now the games I have tried on this laptop1.
6417,B08HJJKDSH,time,Can't use for long time without charging but yes it charges fasterSecond it could had come with better inbuilt speaker.
6418,B08HJJKDSH,time,"Sometimes feeling like tapping instead of pressing.Overall If you are looking a multipurpose(gaming, design, business & personal use) laptop at economical price, this one if good has value for money."
6419,B08HJJKDSH,time,You can play any game on this laptop at medium or sometimes high settings.
6420,B08HJJKDSH,time,It takes very very long time to boot and then all applications work very slow and get hung often.
6421,B08HJJKDSH,time,The webcam also refuses to work 3 out of 5 times.
6422,B08HJJKDSH,time,But the boot time is little slow.
6423,B08HJJKDSH,time,Battery time about 2-3 hour.
6424,B08HJJKDSH,time,First time motherboard went off.. second time keys are not working.
6425,B08HJJKDSH,time,"I dont have time to run behind this, so decided to buy new one..
Good but if you add SSD it will become best
Simply superb... didn't find any issuesJust need to install ms office
The laptop volume would be lesser than a normal mobile volume..if asked they would say this model is manufactured in that way..so please be cautious..volume veryyyyyy low than a normal mobile phone
Good delivery great product
Lag problemNo gaming laptopNd system very slowBattery life so dirty
With in one month of receiving the laptop motherboard got problem and we contacted near service center and got it fixed now the windows expiry notification is displaying not sure what to do."
6426,B08HJJKDSH,time,"Laptop is good n it's fast also n it could be better with SSID it would have been much faster n work done easily back up storage is very good n connects to others device well and editing is easy with this and overall good laptop with high performance
Don't buy it"", ""The startup takes too much time to load."
6427,B08HJJKDSH,time,Even the lock screen freezes sometimes.
6428,B08HJJKDSH,time,"Very slow abd hangs a lot .Can't even handel teams
Don't buy"", ""Bought it 2days backIt's taking very long time to open and sound is very lowAnd charge is getting down fast
I has no ethernet port."
6429,B08HJJKDSH,time,Have been using this quite long time( though bought from local vendor).
6430,B08HJJKDSH,price,"Personal experience Ryzen is way better than intelComing to laptop this is one of best you can get at this price.ProsSuper fast boot up faster processing.1TB Memory, 8GB RAM and Nice displayI have not used for hardcore gamming but I use CAD & heavy 3d graphics software which works very smoothlyNot lighting fast as dedicated pc but yes system wont make you wait for loadingI have tried Call of Duty & God of War apart from screen size I was having a play station experienceConsFirst I would like to point out battery life, it is hardly 3-4 hours."
6431,B08HJJKDSH,price,"Sometimes feeling like tapping instead of pressing.Overall If you are looking a multipurpose(gaming, design, business & personal use) laptop at economical price, this one if good has value for money."
6432,B08HJJKDSH,price,"But if performance is what you want, then this is the best in the price category!"
6433,B08HJJKDSH,price,"Ignore the bad reviews plz ( I did too, because its hard to find a ryzen 5 processor at this price range) and buy this beast."
6434,B08HJJKDSH,price,And operating system isn't that great compared to other brands like asus in similar price range.
6435,B08HJJKDSH,price,"Product became slow aftr 4months of use
Not so good or not so bad
I don't recieve window 10 with it"", 'Money waste
Nice
lenovo is best best than acer elite now it is the best than ever seen before it and lenovo v15
Nice build quality and at this price nice specs for day to day office task also for intermediate gaming."
6436,B08HJJKDSH,price,Most valuable price.
6437,B08HJJKDSH,price,"Think it's price must be more compared to its performance"", ""Think it's price should be more compared to its performance of the laptop."
6438,B08HJJKDSH,performance,"But if performance is what you want, then this is the best in the price category!"
6439,B08HJJKDSH,performance,"Very very very poor performance
Good product
over the performance, it works like a charm for daily usage.heats a lot on longer usage, less battery backup, 3 hours max on high brightness.Sound is average, headphone works great as it supports Dolby Audiono comments on graphics as it has Readon graphics which is great for Gaming."
6440,B08HJJKDSH,performance,"Laptop is good n it's fast also n it could be better with SSID it would have been much faster n work done easily back up storage is very good n connects to others device well and editing is easy with this and overall good laptop with high performance
Don't buy it"", ""The startup takes too much time to load."
6441,B08HJJKDSH,performance,"Very very very Very slow don't buyWest of moneyNot working properlyI think it is West of money
Product performance is very very very very very very very very very very very very very poor... it looks like this laptop is very very old..very slow processing.. cannot process even basic document like word.. power point.."
6442,B08HJJKDSH,performance,lenovo laptops have very poor performance.
6443,B08HJJKDSH,performance,"Otherwise performance is really good
Go for itBest quality product with fast boot speed Best for gaming and student with good looks and good speaker quality
Very disappointed  , Very Slow booting and dead slow performance better not to take this Lenovo laptopThank You ."
6444,B08HJJKDSH,performance,"But battery problem i don't like this type of problems and for gaming is 🙂 to be a good
Link loosks cool but .. performance wise slow really disappointed.. although return window closed in 1weel only and o was in isolation..
Lenovo laptops are ok as long as they are within warranty period."
6445,B08HJJKDSH,performance,"Think it's price must be more compared to its performance"", ""Think it's price should be more compared to its performance of the laptop."
6446,B08G5M5WTG,price,"Fake headingDnt buy it
It is mentioned that it contains intel processor.But I got AMD processor
No words
A laptop which I really want..this is that.Best price.I upgraded ram in SSD Form...best speed..No worry...no hasitation."
6447,B08G5M5WTG,price,"Good
In this price segment it's one of the bes laptops for students online classes
very slow not even useful for online classes
Third class performance
laptop speed vary slow and auto off
Slow processor
Worst quality
The media could not be loaded."
6448,B08G5M5WTG,processor,"It's AMD not i3"", 'In the caption it was written as i3 processor but it is AMD processor only..."
6449,B08G5M5WTG,processor,"Fake headingDnt buy it
It is mentioned that it contains intel processor.But I got AMD processor
No words
A laptop which I really want..this is that.Best price.I upgraded ram in SSD Form...best speed..No worry...no hasitation."
6450,B08G5M5WTG,processor,"Good
In this price segment it's one of the bes laptops for students online classes
very slow not even useful for online classes
Third class performance
laptop speed vary slow and auto off
Slow processor
Worst quality
The media could not be loaded."
6451,B08G5M5WTG,speed,"Fake headingDnt buy it
It is mentioned that it contains intel processor.But I got AMD processor
No words
A laptop which I really want..this is that.Best price.I upgraded ram in SSD Form...best speed..No worry...no hasitation."
6452,B08G5M5WTG,speed,"Good
In this price segment it's one of the bes laptops for students online classes
very slow not even useful for online classes
Third class performance
laptop speed vary slow and auto off
Slow processor
Worst quality
The media could not be loaded."
6453,B08G5M5WTG,month,\xa0Camera stopped working within one month of puchase..
6454,B08G5M5WTG,month,"But camera i never expected within 1 month..
Wrong product fake product dont buy this for refund you have to suffer I don’t suggest to buy this product"
6455,B08G5M5WTG,caption,"It's AMD not i3"", 'In the caption it was written as i3 processor but it is AMD processor only..."
6456,B09GB2N7M7,battery,"Anyway I got cheaper one (which got delivered from Bengaluru) post cancelling non-backlit one (which was initiated from Mumbai)I haven’t tested its full battery and performance with games, coding yet."
6457,B09GB2N7M7,battery,"Screen is great, typing experience is wonderful, speakers are good too and the battery life is about 5.5 hours based upon normally web browsing, lot of typing and occasionally watching movies as well."
6458,B09GB2N7M7,battery,The finger print scanner works fine as well.I have only two complains about this product that is first is the battery backup in descrition it says upto 12 hrs but it only stays alive upto 4-5 hours please look into this and second is that you can't install graphics card and the video memory is of only 1gb VRAM so you can't edit vidoes smoothly or play some little bit 3D games 2D ames works fine.CONCLUSION:if you can sacrifice games then go for this laptop if you cna't then look for gaming laptop as in this price segment you can get some great gaming laptops and yeah you can't return and have refund for this product.
6459,B09GB2N7M7,battery,"After update I faced yellow tint display issue, but I fix this issue from Lenovo Vantage app.You can do setting in Lenovo Vantage app to improve battery cycle life.Silent laptop there is no noise issue and heating issue.Made in India printed backside on laptop and Made in China printed on Charger.Finger Sensor is good in built in power button.Sound quality is clear but not loud.MS Office Home & Student gives you Word, Excel, PowerPoint, One note."
6460,B09GB2N7M7,battery,"But no complaints here because dull screen was mentioned in so many reviews.Battery is good and battery management is very good.Overall design and keybord is excellent.After watching so many reviews,  I realized that Thinkpad is actually a very premium brand and its E series is cheaper one.Some tips for accessories: sleeve for E14 should be purchased of 13.3 size if it is Targus one."
6461,B09GB2N7M7,battery,"But, though battery claim is it will last for 12-13 hours, it does not."
6462,B09GB2N7M7,battery,"I bought it for 58k.I think it is a value for money if you want good built quality, good battery backup, fingerprint senser, and many features which prove that this suffices the needs of almost everyone.Even though it has i5, it still gets done most of the jobs without an issue, but you will definitely feel the difference with i7, like I did since had been using a lenovo i7 thinkpad before this."
6463,B09GB2N7M7,battery,"* Good battery life, lasts a day,with full recharge and 8-10 hours usage."
6464,B09GB2N7M7,battery,I wanted to have a lightweight & long battery life laptop.
6465,B09GB2N7M7,battery,"So no yellow, pink, blue shades, looking nice.Booting is so fast and battery backup is 6+hours with regular uses."
6466,B09GB2N7M7,battery,"The battery is solid, it is fast, the keyboard is amazing."
6467,B09GB2N7M7,battery,Only challenge I see the battery life is about 4 to 5 hours but the claim was 12 hours.
6468,B09GB2N7M7,battery,Product sturdy battery life decent.
6469,B09GB2N7M7,battery,"No overheating, no lags,.Battery life average 7-8 hrs, with a full battery charge.Super fast quick chargingConsBattery could have been better in a 60k laptop."
6470,B09GB2N7M7,battery,"It is good for busy persons like me, quick log in and log off, good battery, light weight - so very easy to carry around and I use it very rough - much suitable laptop."
6471,B09GB2N7M7,battery,"product is lightweight, good battery backup, superb display, fast, good camera, excellent keyboard (best in business),minor spark of light notifications is missing.Overall excellent."
6472,B09GB2N7M7,battery,Very nice battery perfect features by seeing the price....and latest technology...in given price it's the best one.
6473,B09GB2N7M7,battery,Offers battery life of atleast 10hours.
6474,B09GB2N7M7,battery,Happy with performance.Good battery backup.Will update more feedback later.
6475,B09GB2N7M7,battery,"This is a good anti glare quality, sufficient battery life about 6-7 hours during continue work, weight of laptop not friendly."
6476,B09GB2N7M7,battery,Only 3 hours battery life.
6477,B09GB2N7M7,battery,Superb battery backup.
6478,B09GB2N7M7,battery,Decent battery life.
6479,B09GB2N7M7,battery,"Fast, Rugged, Strong Lappy
Good product but battery not good."
6480,B09GB2N7M7,battery,"Good
Product ID was missing to activate MS office
Excellent product .Very happy
Beat product
Product is good
Nice laptop
Don't trust the battery life"", 'Worst battery life
Cam is not working
Nice deal."
6481,B09GB2N7M7,battery,"(Fn + Spacebar)Feels like soft touch  keyboard.MS Office installation was very simple using my Microsoft acct.128 GB for OS + additional 1 TB for storage.Fingerprint sensor works excellent.Light weight, fast charge feature working great.5 to 6 hrs battery backup when using MSoffice with internet.Speakers sound quality is good enough to watch movies."
6482,B09GB2N7M7,battery,"battery consumption is very fast its only taking 30 mins bla bla ba..
Products performance & Battery life is very good, and reasonable price deal is also good in amazon IndiaThanks you
I love thik paid laptops ."
6483,B09GB2N7M7,battery,Then after 1 year there were battery issues and call reception issues.
6484,B09GB2N7M7,battery,My battery is not working anymore.
6485,B09GB2N7M7,office,I have 15.6 inch office laptop and at times with single hand it feels large.3.
6486,B09GB2N7M7,office,MS Office- it has MS office home and student edition which gets activated once linked to Microsoft account (Key detail is on Box as well).
6487,B09GB2N7M7,office,Display- Not as good as MacBook but better than my office HP laptop.
6488,B09GB2N7M7,office,"I have done it multiple times at office while cable is pulled accidentally or water droplets are spilled while using sipper It can rotate 180 degree but it doesn’t have all angle view optimised, so its better to use at normal laptop angle .6 Cooling- it didn’t get hot."
6489,B09GB2N7M7,office,"But as it’s mostly for home and  limited office use, it is descent for that3."
6490,B09GB2N7M7,office,"N that too may be due to this single memory slot available with the laptop- office that has been offered as MS Office 2019, is not the complete one."
6491,B09GB2N7M7,office,This laptop is best for sort a person who is looking for serious office work and doesn’t want to spend money on a laptop for at least 5-7 years.
6492,B09GB2N7M7,office,It’s the whole nine yards!6) Noise: The laptop is extremely quiet.The Bad:1) Windows and Office: With a business laptop they should bundle a Win10 Pro and full feature office but all in all can’t complain.2) Speakers: I mean they are nice but nothing to write home about.
6493,B09GB2N7M7,office,Free windows 10 and office 20193.
6494,B09GB2N7M7,office,"(For me its fine as I play games on mobile, and use video/photo editing once in a blue moon )After usage:- Boots up in less than 10 seconds or even faster- I did not hear fan sound, as I have not used CPU intensive apps.- Battery is definitely good, when compared to my office laptop- Sound by Harman, feels good."
6495,B09GB2N7M7,office,"I see this as bonus.I had initial difficulty setting up office license, as the pre-installed once is office-360, after reaching Microsoft support they have fixed this for me by installing other version of office."
6496,B09GB2N7M7,office,Durable and easy to use.Only difficulty I faced was that the Ms office which is pre-installed was not working for me and it took a lot of hassle to call up customer care and ultimately it was resolved by Microsoft customer care.
6497,B09GB2N7M7,office,They uninstalled and installed the right Ms office for me.
6498,B09GB2N7M7,office,Trust me I have used it in my office too.
6499,B09GB2N7M7,office,I was searching for a laptop that I can use for my office & personal use.
6500,B09GB2N7M7,office,"I am working in an IT firm & used many of business laptops.But thinkpad impressed me the most for it's durability & quality.I was searching a good laptop for office uses andafter reviewd a lot i choose thinkpad E14 over dell inspiron .Below are some highlights i experienced over a week.Pros-Good displayNice keyboardBest processerFast chargingCons-Sound quality is not that great.No bags provided with box
I love it!"
6501,B09GB2N7M7,office,Ppt and others dont open instantly keep prompting to install MS office and Office 360.
6502,B09GB2N7M7,office,"Finally it is installed but still has issue with Word, Ppt and Excel and keeps asking to install MS office
The laptop is great, for academic purpose though."
6503,B09GB2N7M7,office,"Only sour point is , MS office cannot be enabled even though the account was there
Best configuration in this price."
6504,B09GB2N7M7,office,Unable to activate office 365.
6505,B09GB2N7M7,office,Product key for office is not present.
6506,B09GB2N7M7,office,"Good product
Dear allMicrosoft key not included  so not good product amazon link so includes office home and &student  microsoft  includes but not key in this box
I have bought ThinkPad."
6507,B09GB2N7M7,office,"Amazing Laptop as I was expecting.Smart professional look.Fast performance.Light weight.All are good.Worth buy
Nice product , worth to buy
Nice productEverything working fineOne star deducted due to problem in activation of ms office
Worst thing I had ever buy and very much disappointed from Amazon
It is so good with windows and office with such configuration same can check with Dell also."
6508,B09GB2N7M7,office,When I tried to activate microsoft office home in my system it is asking buy options .
6509,B09GB2N7M7,office,Installation of ms office was hassle free.
6510,B09GB2N7M7,office,As it comes with windows and student office.
6511,B09GB2N7M7,office,With this product give ms office 2019 without product key.
6512,B09GB2N7M7,office,"Good
Product ID was missing to activate MS office
Excellent product .Very happy
Beat product
Product is good
Nice laptop
Don't trust the battery life"", 'Worst battery life
Cam is not working
Nice deal."
6513,B09GB2N7M7,office,"(Fn + Spacebar)Feels like soft touch  keyboard.MS Office installation was very simple using my Microsoft acct.128 GB for OS + additional 1 TB for storage.Fingerprint sensor works excellent.Light weight, fast charge feature working great.5 to 6 hrs battery backup when using MSoffice with internet.Speakers sound quality is good enough to watch movies."
6514,B09GB2N7M7,display,There was no screen  display  just some light in power button and escape key.
6515,B09GB2N7M7,display,Now I don't know what's gonna happen next.Edit: Got the replacement in 4 days .Review after 3 days of usage.Cons: Avg display .
6516,B09GB2N7M7,display,"Core i5 10th Gen fast processor variant and not the other variants of the 10th Gen i5 those are good but this one is the best, with 128 GB SSD (hopefully PCle NVMe M.2- need to check this) plus 1 TB HHD with FHD display n viewing angles are better n more than the other laptops in this price range where the screen is anti glare as well- Colors are accurate n I believe it's all how the RGB range is set for this FHD screen."
6517,B09GB2N7M7,display,I would say best in class display- ThinkPad itself is a well reputed segment that is set to deliver the professional class performance n I believe it'll be able to meet that benchmark it has set for itself.
6518,B09GB2N7M7,display,"I hope Lenovo works on this n we see a more truthful products in the future to come
After using for 4 days...facing display issueThe seller is selling defective laptops with discount.I have raised request to return the product, I will keep posted on the further statusI kindly request not to purchase this product
Display is really average, returned one unit because of faulty trackpadGot second replacement, this one had yellow ugly tint on display ..Already an average display with yellowish tint made the experience bad."
6519,B09GB2N7M7,display,"Have requested for refund now.Whule buying it's about luck as to whether you get normal whites or yellowish tint display
Really nice product...Go for it.. 👍🏻
I already had an other thinkpad laptop for the last 7 years."
6520,B09GB2N7M7,display,At 60K price it still lacks poor display for movies and games.
6521,B09GB2N7M7,display,"I didn't had that need but other laptops in this price offers better display
Apart from the display, everything else is fine."
6522,B09GB2N7M7,display,the display has a flickering.
6523,B09GB2N7M7,display,thinking of replacing.Looking at the other reviews I think the entire lot that the seller got has faulty displays.
6524,B09GB2N7M7,display,The display is fine as well if looked from side angle there's no contrast but when it looked from above or bottome we can see the colour being detoriated.
6525,B09GB2N7M7,display,"After update I faced yellow tint display issue, but I fix this issue from Lenovo Vantage app.You can do setting in Lenovo Vantage app to improve battery cycle life.Silent laptop there is no noise issue and heating issue.Made in India printed backside on laptop and Made in China printed on Charger.Finger Sensor is good in built in power button.Sound quality is clear but not loud.MS Office Home & Student gives you Word, Excel, PowerPoint, One note."
6526,B09GB2N7M7,display,"I have been using laptops since almost 16 years and have used multiple brands with a MacBook pro being the last one.Everything is good but the viewing angles of the display are aweful, same model with lesser money has an IPS panel in the USA/Canada."
6527,B09GB2N7M7,display,"Has all the essentials, is lightweight, sturdy, no creaking panels.Backlit keyboard is a nice touch.Decent speakers.No heating issues.No lag experienced so far.Only con is that display is nor very bright neither of great quality.Go for it if you are an MBA Student or a business professional as its very easy to carry around and can handle drops and knocks exceptionally well."
6528,B09GB2N7M7,display,"Not heavy but not light definitely.Camera- Nothing great or amazing, but should be fine for video calls and all.Display- I like the display, nothing wrong with it.Battery- Good 7-8 hour backup."
6529,B09GB2N7M7,display,* Good display.
6530,B09GB2N7M7,display,"Display is not ips, but no issues as we can change temperature of display."
6531,B09GB2N7M7,display,"I am working in an IT firm & used many of business laptops.But thinkpad impressed me the most for it's durability & quality.I was searching a good laptop for office uses andafter reviewd a lot i choose thinkpad E14 over dell inspiron .Below are some highlights i experienced over a week.Pros-Good displayNice keyboardBest processerFast chargingCons-Sound quality is not that great.No bags provided with box
I love it!"
6532,B09GB2N7M7,display,"Cant you give good product inspite of charging such a huge amount
Poor quality display and got defective flickering screen."
6533,B09GB2N7M7,display,"Audio is good which includes Dolby Atmos.Cons: average camera quality, finger marks will be printed on the laptop (as it is black it is not much visible)Pros: USB 3.1(Gen 1), USB 3.1 ports are given which speeds up reading the data, pre installed microsoft home, good display, etc.I think it is the best laptop in the given price range."
6534,B09GB2N7M7,display,"product is lightweight, good battery backup, superb display, fast, good camera, excellent keyboard (best in business),minor spark of light notifications is missing.Overall excellent."
6535,B09GB2N7M7,display,I don't know why people are complaining about the display.
6536,B09GB2N7M7,display,The display is just fine.
6537,B09GB2N7M7,display,Machine offers excellent specifications and performance but comes with below average display and Webcam Quality which brings the overall experience down.
6538,B09GB2N7M7,display,Performance wise laptop is good buy display is worst.
6539,B09GB2N7M7,display,If you are looking for laptop with great display then it's not a good choice.For me display is important therefore not worth 60k.
6540,B09GB2N7M7,display,The display of my laptop is very poor.
6541,B09GB2N7M7,display,"Audio and speed and fhd display is better
Good
Keyboard is not working after 10 months of use."
6542,B09GB2N7M7,display,The display is worst in this price range.
6543,B09GB2N7M7,display,"Brought this product in August, its really a great product but one thing was totally unacceptable which is display."
6544,B09GB2N7M7,display,It has got TN display which has poor viewing angles and poor color reproduction other wise excellent product and it also has WIFI 6.
6545,B09GB2N7M7,display,"Damaged
very slow and display not working properly."
6546,B09GB2N7M7,screen,14inch- I prefer 14inch screen as it’s appropriate unless u play games.
6547,B09GB2N7M7,screen,Next I poweron the laptop and saw screen was flickering and suddenly  laptop went DEAD.!!!
6548,B09GB2N7M7,screen,There was no screen  display  just some light in power button and escape key.
6549,B09GB2N7M7,screen,"Core i5 10th Gen fast processor variant and not the other variants of the 10th Gen i5 those are good but this one is the best, with 128 GB SSD (hopefully PCle NVMe M.2- need to check this) plus 1 TB HHD with FHD display n viewing angles are better n more than the other laptops in this price range where the screen is anti glare as well- Colors are accurate n I believe it's all how the RGB range is set for this FHD screen."
6550,B09GB2N7M7,screen,Will weigh it on a scale n confirm backNow coming to its few negative traits:- it does not have a full metal body but thin metal just on the screen flap which looks like a metallic spray paint done on the plastics.
6551,B09GB2N7M7,screen,"But when i went through the reviews, some reviews were really bad mostly regarding screen."
6552,B09GB2N7M7,screen,"When I received the product, to my delight, the screen was good (no yellowish light issue) and then I went through every aspect of this product carefully."
6553,B09GB2N7M7,screen,It should also be mentioned that they are tuned by Herman.3) Screen: The screen is an anti-glare Led lit LCD.
6554,B09GB2N7M7,screen,This screen is above average.The Ugly:1) Camera: This camera is straight up bad....
6555,B09GB2N7M7,screen,Big and bulky (screen could have smaller Basel)2.
6556,B09GB2N7M7,screen,"now the entire screen is flickering (I was using it in the dark mode, so it was clearly visible)."
6557,B09GB2N7M7,screen,"@Amazon pls change the product, received defective product.NO HELP FROM LENEVO PLEASE HELP TO REPLACE AS NOONE SUPPORTING FROM LENEVO
The screen is defective."
6558,B09GB2N7M7,screen,there is yellow tint and the screen colour looks warm always.
6559,B09GB2N7M7,screen,"Its not like you boot up to a un-lock/login screen and then you have to place finger.- Obviously the keyboard and the BackLight.- Military grade body, I am sure its robust then its peers.- In-built webcam.- Type-C USB charging port & you can use it for connecting USB devices."
6560,B09GB2N7M7,screen,"I purchased this laptop because of its light weight and good ergonomically designed keyboard.Coming from Dell studio 15.6 inch laptop, screen is noticeably duller but viewing angles are good."
6561,B09GB2N7M7,screen,"But no complaints here because dull screen was mentioned in so many reviews.Battery is good and battery management is very good.Overall design and keybord is excellent.After watching so many reviews,  I realized that Thinkpad is actually a very premium brand and its E series is cheaper one.Some tips for accessories: sleeve for E14 should be purchased of 13.3 size if it is Targus one."
6562,B09GB2N7M7,screen,Screenguard application is difficult and makes screen more dull.I purchased it in 57240 in prime day sale.
6563,B09GB2N7M7,screen,"45 minutes and you’re good to go for 5 hours.Built quality is obviously great because of thinkpad brand.Touch sensor is fast, keyboard is awesome and screen is okayish.Light weight but not the lightest.It has a manual cover for camera, so good for those who require this feature.Sound is crisp, clear but not loud.Its look screams that it only means buisness.So overall a good balanced product for 60k."
6564,B09GB2N7M7,screen,I purchased this product in August and within 45 days dead pixels started appearing on the screen.
6565,B09GB2N7M7,screen,Screen colors get change if two people watching screen were not in single plane.3.
6566,B09GB2N7M7,screen,"Joints between the screen and outer plastics layer got disoriented which may lead to damage
We  purchased on 17-Oct-20."
6567,B09GB2N7M7,screen,I can c the screen flickering and screen would turnoff and on automatically for  o reason.I suggest not to buy this and feel disappointed lated.
6568,B09GB2N7M7,screen,"Cant you give good product inspite of charging such a huge amount
Poor quality display and got defective flickering screen."
6569,B09GB2N7M7,screen,Anti-glare Full HD screen is good for eyes as well.5.
6570,B09GB2N7M7,screen,"it's robust  , light weight , anti glare  , , , , , ,
Which laptop should be good TN or IPS screen and as configuration given in Amazon?"
6571,B09GB2N7M7,quality,Appears good build quality.
6572,B09GB2N7M7,quality,"So, the discount figure is not correct.- the said build quality is that of the MIL specs, which I still believe it must be."
6573,B09GB2N7M7,quality,"The rest is a good quality plastic, but its USP is not applicable for all its variants."
6574,B09GB2N7M7,quality,Aluminium top shell and high quality plastic elsewhere.2) SSD: These days having an ssd in a laptop is a must.3) Battery: 5-7 hours easily with medium load work i.e.
6575,B09GB2N7M7,quality,Amazon should really work on their quality control.
6576,B09GB2N7M7,quality,"After update I faced yellow tint display issue, but I fix this issue from Lenovo Vantage app.You can do setting in Lenovo Vantage app to improve battery cycle life.Silent laptop there is no noise issue and heating issue.Made in India printed backside on laptop and Made in China printed on Charger.Finger Sensor is good in built in power button.Sound quality is clear but not loud.MS Office Home & Student gives you Word, Excel, PowerPoint, One note."
6577,B09GB2N7M7,quality,"Rather than boasting about military grade specifics, ensure your quality team is efficient in checking issues like these which are pretty basic.Update: I got a replacement but the issue remains same."
6578,B09GB2N7M7,quality,"Has all the essentials, is lightweight, sturdy, no creaking panels.Backlit keyboard is a nice touch.Decent speakers.No heating issues.No lag experienced so far.Only con is that display is nor very bright neither of great quality.Go for it if you are an MBA Student or a business professional as its very easy to carry around and can handle drops and knocks exceptionally well."
6579,B09GB2N7M7,quality,"45 minutes and you’re good to go for 5 hours.Built quality is obviously great because of thinkpad brand.Touch sensor is fast, keyboard is awesome and screen is okayish.Light weight but not the lightest.It has a manual cover for camera, so good for those who require this feature.Sound is crisp, clear but not loud.Its look screams that it only means buisness.So overall a good balanced product for 60k."
6580,B09GB2N7M7,quality,No Student and home MS Office 2019 but trial ver 365.Warranty started from 15th July whereas I ordered on 25th and delivered on 26th July.It's takes nearly 3 hours to update windows and Think par drivers.Satisfied but not thrilled as the built quality compromised to reduce cost.
6581,B09GB2N7M7,quality,It's light & I love the keyboard - as a writer that's important to me.The sound & microphone quality is just OK.
